model,session_id,window_id,label,probability,prediction,threshold
environment_only,sess_009,sess_009_w007,0,0.0368385,0,0.59
environment_only,sess_009,sess_009_w008,0,0.050518937,0,0.59
environment_only,sess_009,sess_009_w009,0,0.024697805,0,0.59
environment_only,sess_009,sess_009_w010,0,0.17995483,0,0.59
environment_only,sess_009,sess_009_w011,0,0.033937603,0,0.59
environment_only,sess_009,sess_009_w012,0,0.08215421,0,0.59
environment_only,sess_009,sess_009_w013,0,0.041162085,0,0.59
environment_only,sess_009,sess_009_w014,0,0.8312283,1,0.59
environment_only,sess_009,sess_009_w015,0,0.037306044,0,0.59
environment_only,sess_009,sess_009_w016,0,0.0372499,0,0.59
environment_only,sess_009,sess_009_w017,0,0.13582708,0,0.59
environment_only,sess_015,sess_015_w000,0,0.03456993,0,0.59
environment_only,sess_015,sess_015_w001,0,0.07512657,0,0.59
environment_only,sess_015,sess_015_w002,0,0.045454748,0,0.59
environment_only,sess_015,sess_015_w003,0,0.037894417,0,0.59
environment_only,sess_015,sess_015_w004,0,0.032887027,0,0.59
environment_only,sess_015,sess_015_w005,0,0.030495843,0,0.59
environment_only,sess_015,sess_015_w006,0,0.032724317,0,0.59
environment_only,sess_015,sess_015_w007,0,0.039143745,0,0.59
environment_only,sess_015,sess_015_w008,0,0.05323392,0,0.59
environment_only,sess_015,sess_015_w009,0,0.047318395,0,0.59
environment_only,sess_015,sess_015_w010,0,0.03832873,0,0.59
environment_only,sess_015,sess_015_w011,0,0.04007317,0,0.59
environment_only,sess_015,sess_015_w012,0,0.04241931,0,0.59
environment_only,sess_015,sess_015_w013,0,0.03991376,0,0.59
environment_only,sess_015,sess_015_w014,0,0.07880491,0,0.59
environment_only,sess_015,sess_015_w015,0,0.2637256,0,0.59
environment_only,sess_015,sess_015_w016,0,0.021717712,0,0.59
environment_only,sess_015,sess_015_w017,0,0.116533354,0,0.59
environment_only,sess_016,sess_016_w000,0,0.047900748,0,0.59
environment_only,sess_016,sess_016_w001,0,0.8115947,1,0.59
environment_only,sess_016,sess_016_w002,0,0.22397009,0,0.59
environment_only,sess_016,sess_016_w003,0,0.11037584,0,0.59
environment_only,sess_016,sess_016_w004,0,0.050000127,0,0.59
environment_only,sess_016,sess_016_w005,0,0.08202174,0,0.59
environment_only,sess_016,sess_016_w006,0,0.12109266,0,0.59
environment_only,sess_016,sess_016_w007,0,0.82732505,1,0.59
environment_only,sess_016,sess_016_w008,0,0.042091947,0,0.59
environment_only,sess_016,sess_016_w009,0,0.14505266,0,0.59
environment_only,sess_016,sess_016_w010,0,0.044482283,0,0.59
environment_only,sess_016,sess_016_w011,0,0.037894253,0,0.59
environment_only,sess_016,sess_016_w012,0,0.21799354,0,0.59
environment_only,sess_016,sess_016_w013,0,0.024198819,0,0.59
environment_only,sess_016,sess_016_w014,0,0.040995043,0,0.59
environment_only,sess_016,sess_016_w015,0,0.03160278,0,0.59
environment_only,sess_016,sess_016_w016,0,0.048093494,0,0.59
environment_only,sess_016,sess_016_w017,0,0.07285228,0,0.59
environment_only,sess_018,sess_018_w000,0,0.10868626,0,0.59
environment_only,sess_018,sess_018_w001,0,0.06852229,0,0.59
environment_only,sess_018,sess_018_w002,0,0.047745388,0,0.59
environment_only,sess_018,sess_018_w003,0,0.033818096,0,0.59
environment_only,sess_018,sess_018_w004,0,0.016477143,0,0.59
environment_only,sess_018,sess_018_w005,0,0.98746604,1,0.59
environment_only,sess_018,sess_018_w006,0,0.04256078,0,0.59
environment_only,sess_018,sess_018_w007,0,0.22677076,0,0.59
environment_only,sess_018,sess_018_w008,0,0.052969873,0,0.59
environment_only,sess_018,sess_018_w009,0,0.04462311,0,0.59
environment_only,sess_018,sess_018_w010,0,0.01565551,0,0.59
environment_only,sess_018,sess_018_w011,0,0.046493437,0,0.59
environment_only,sess_018,sess_018_w012,0,0.07438331,0,0.59
environment_only,sess_018,sess_018_w013,0,0.116123416,0,0.59
environment_only,sess_018,sess_018_w014,0,0.043757133,0,0.59
environment_only,sess_018,sess_018_w015,0,0.07712961,0,0.59
environment_only,sess_018,sess_018_w016,0,0.05959247,0,0.59
environment_only,sess_018,sess_018_w017,0,0.052710317,0,0.59
environment_only,sess_022,sess_022_w000,0,0.05582059,0,0.59
environment_only,sess_022,sess_022_w001,0,0.07193968,0,0.59
environment_only,sess_022,sess_022_w002,0,0.0630547,0,0.59
environment_only,sess_022,sess_022_w003,0,0.06837358,0,0.59
environment_only,sess_022,sess_022_w004,0,0.03738295,0,0.59
environment_only,sess_022,sess_022_w005,0,0.031212583,0,0.59
environment_only,sess_022,sess_022_w006,0,0.029118806,0,0.59
environment_only,sess_022,sess_022_w007,0,0.03009631,0,0.59
environment_only,sess_022,sess_022_w008,0,0.042205296,0,0.59
environment_only,sess_022,sess_022_w009,0,0.05136802,0,0.59
environment_only,sess_022,sess_022_w010,0,0.036559694,0,0.59
environment_only,sess_022,sess_022_w011,0,0.049489256,0,0.59
environment_only,sess_022,sess_022_w012,0,0.1817265,0,0.59
environment_only,sess_022,sess_022_w013,0,0.021972675,0,0.59
environment_only,sess_022,sess_022_w014,0,0.0918535,0,0.59
environment_only,sess_022,sess_022_w015,0,0.038171846,0,0.59
environment_only,sess_022,sess_022_w016,0,0.041384503,0,0.59
environment_only,sess_022,sess_022_w017,0,0.049312413,0,0.59
environment_only,sess_025,sess_025_w000,0,0.07104105,0,0.59
environment_only,sess_025,sess_025_w001,0,0.20050669,0,0.59
environment_only,sess_025,sess_025_w002,0,0.15872422,0,0.59
environment_only,sess_025,sess_025_w003,0,0.040996168,0,0.59
environment_only,sess_025,sess_025_w004,0,0.060112506,0,0.59
environment_only,sess_025,sess_025_w005,0,0.041031763,0,0.59
environment_only,sess_025,sess_025_w006,0,0.05038708,0,0.59
environment_only,sess_025,sess_025_w007,0,0.08942035,0,0.59
environment_only,sess_025,sess_025_w008,0,0.057283584,0,0.59
environment_only,sess_025,sess_025_w009,0,0.054583732,0,0.59
environment_only,sess_025,sess_025_w010,0,0.11514207,0,0.59
environment_only,sess_025,sess_025_w011,0,0.06825743,0,0.59
environment_only,sess_025,sess_025_w012,0,0.059275508,0,0.59
environment_only,sess_025,sess_025_w013,0,0.0378889,0,0.59
environment_only,sess_025,sess_025_w014,0,0.046249595,0,0.59
environment_only,sess_025,sess_025_w015,0,0.022033175,0,0.59
environment_only,sess_025,sess_025_w016,0,0.036480382,0,0.59
environment_only,sess_025,sess_025_w017,0,0.04410036,0,0.59
environment_only,sess_034,sess_034_w000,0,0.1927684,0,0.59
environment_only,sess_034,sess_034_w001,0,0.15377183,0,0.59
environment_only,sess_034,sess_034_w002,0,0.069397405,0,0.59
environment_only,sess_034,sess_034_w003,0,0.30878484,0,0.59
environment_only,sess_034,sess_034_w004,0,0.22079633,0,0.59
environment_only,sess_034,sess_034_w005,0,0.057020184,0,0.59
environment_only,sess_034,sess_034_w006,0,0.025468722,0,0.59
environment_only,sess_034,sess_034_w007,0,0.097792,0,0.59
environment_only,sess_034,sess_034_w008,0,0.12642123,0,0.59
environment_only,sess_034,sess_034_w009,0,0.04381642,0,0.59
environment_only,sess_034,sess_034_w010,0,0.035546537,0,0.59
environment_only,sess_034,sess_034_w011,0,0.0549822,0,0.59
environment_only,sess_034,sess_034_w012,0,0.06113456,0,0.59
environment_only,sess_034,sess_034_w013,0,0.043594528,0,0.59
environment_only,sess_034,sess_034_w014,0,0.050943505,0,0.59
environment_only,sess_034,sess_034_w015,0,0.060784787,0,0.59
environment_only,sess_034,sess_034_w016,0,0.029118806,0,0.59
environment_only,sess_034,sess_034_w017,0,0.80089784,1,0.59
environment_only,sess_044,sess_044_w000,0,0.04407078,0,0.59
environment_only,sess_044,sess_044_w001,0,0.08191206,0,0.59
environment_only,sess_044,sess_044_w002,0,0.018479949,0,0.59
environment_only,sess_044,sess_044_w003,0,0.81857806,1,0.59
environment_only,sess_044,sess_044_w004,0,0.061892357,0,0.59
environment_only,sess_044,sess_044_w005,0,0.07032875,0,0.59
environment_only,sess_044,sess_044_w006,0,0.03489541,0,0.59
environment_only,sess_044,sess_044_w007,0,0.037112754,0,0.59
environment_only,sess_044,sess_044_w008,0,0.04899408,0,0.59
environment_only,sess_044,sess_044_w009,0,0.9331624,1,0.59
environment_only,sess_044,sess_044_w010,0,0.034785416,0,0.59
environment_only,sess_044,sess_044_w011,0,0.028323282,0,0.59
environment_only,sess_044,sess_044_w012,0,0.024100764,0,0.59
environment_only,sess_044,sess_044_w013,0,0.08477662,0,0.59
environment_only,sess_044,sess_044_w014,0,0.2914663,0,0.59
environment_only,sess_044,sess_044_w015,0,0.04490203,0,0.59
environment_only,sess_044,sess_044_w016,0,0.04509235,0,0.59
environment_only,sess_044,sess_044_w017,0,0.030486228,0,0.59
environment_only,sess_045,sess_045_w000,0,0.04058549,0,0.59
environment_only,sess_045,sess_045_w001,0,0.043967806,0,0.59
environment_only,sess_045,sess_045_w002,0,0.05329353,0,0.59
environment_only,sess_045,sess_045_w003,0,0.04440719,0,0.59
environment_only,sess_045,sess_045_w004,0,0.036069874,0,0.59
environment_only,sess_045,sess_045_w005,0,0.03307785,0,0.59
environment_only,sess_045,sess_045_w006,0,0.084324084,0,0.59
environment_only,sess_045,sess_045_w007,0,0.09190255,0,0.59
environment_only,sess_045,sess_045_w008,0,0.043969575,0,0.59
environment_only,sess_045,sess_045_w009,0,0.04882115,0,0.59
environment_only,sess_045,sess_045_w010,0,0.07898223,0,0.59
environment_only,sess_045,sess_045_w011,0,0.04161315,0,0.59
environment_only,sess_045,sess_045_w012,0,0.030702846,0,0.59
environment_only,sess_045,sess_045_w013,0,0.096353434,0,0.59
environment_only,sess_045,sess_045_w014,0,0.068041,0,0.59
environment_only,sess_045,sess_045_w015,0,0.063437544,0,0.59
environment_only,sess_045,sess_045_w016,0,0.14451577,0,0.59
environment_only,sess_045,sess_045_w017,0,0.03974718,0,0.59
environment_only,sess_050,sess_050_w000,0,0.044024255,0,0.59
environment_only,sess_050,sess_050_w001,0,0.042344067,0,0.59
environment_only,sess_050,sess_050_w002,0,0.034421306,0,0.59
environment_only,sess_050,sess_050_w003,0,0.09854704,0,0.59
environment_only,sess_050,sess_050_w004,0,0.035136692,0,0.59
environment_only,sess_050,sess_050_w005,0,0.07004154,0,0.59
environment_only,sess_050,sess_050_w006,0,0.04328661,0,0.59
environment_only,sess_050,sess_050_w007,0,0.04246976,0,0.59
environment_only,sess_050,sess_050_w008,0,0.041115228,0,0.59
environment_only,sess_050,sess_050_w009,0,0.060057048,0,0.59
environment_only,sess_050,sess_050_w010,0,0.043944605,0,0.59
environment_only,sess_050,sess_050_w011,0,0.049188204,0,0.59
environment_only,sess_050,sess_050_w012,0,0.09524552,0,0.59
environment_only,sess_050,sess_050_w013,0,0.030802015,0,0.59
environment_only,sess_050,sess_050_w014,0,0.05910618,0,0.59
environment_only,sess_050,sess_050_w015,0,0.5723363,0,0.59
environment_only,sess_050,sess_050_w016,0,0.019900547,0,0.59
environment_only,sess_050,sess_050_w017,0,0.05645016,0,0.59
environment_only,sess_052,sess_052_w000,0,0.034893338,0,0.59
environment_only,sess_052,sess_052_w001,0,0.04454548,0,0.59
environment_only,sess_052,sess_052_w002,0,0.12358694,0,0.59
environment_only,sess_052,sess_052_w003,0,0.029118806,0,0.59
environment_only,sess_052,sess_052_w004,0,0.16123539,0,0.59
environment_only,sess_052,sess_052_w005,0,0.11678282,0,0.59
environment_only,sess_052,sess_052_w006,0,0.0308938,0,0.59
environment_only,sess_052,sess_052_w007,0,0.17363036,0,0.59
environment_only,sess_052,sess_052_w008,0,0.01685765,0,0.59
environment_only,sess_052,sess_052_w009,0,0.43169636,0,0.59
environment_only,sess_052,sess_052_w010,0,0.022987612,0,0.59
environment_only,sess_052,sess_052_w011,0,0.816282,1,0.59
environment_only,sess_052,sess_052_w012,0,0.046904147,0,0.59
environment_only,sess_052,sess_052_w013,0,0.040799588,0,0.59
environment_only,sess_052,sess_052_w014,0,0.057877433,0,0.59
environment_only,sess_052,sess_052_w015,0,0.08233758,0,0.59
environment_only,sess_052,sess_052_w016,0,0.04991679,0,0.59
environment_only,sess_052,sess_052_w017,0,0.049331024,0,0.59
environment_only,sess_060,sess_060_w000,0,0.04848024,0,0.59
environment_only,sess_060,sess_060_w001,0,0.040765017,0,0.59
environment_only,sess_060,sess_060_w002,0,0.055675883,0,0.59
environment_only,sess_060,sess_060_w003,0,0.013914241,0,0.59
environment_only,sess_060,sess_060_w004,0,0.029118806,0,0.59
environment_only,sess_060,sess_060_w005,0,0.022145953,0,0.59
environment_only,sess_060,sess_060_w006,0,0.029126635,0,0.59
environment_only,sess_060,sess_060_w007,0,0.066807285,0,0.59
environment_only,sess_060,sess_060_w008,0,0.052509937,0,0.59
environment_only,sess_060,sess_060_w009,0,0.042467896,0,0.59
environment_only,sess_060,sess_060_w010,0,0.27407965,0,0.59
environment_only,sess_060,sess_060_w011,0,0.47487468,0,0.59
environment_only,sess_060,sess_060_w012,0,0.040130742,0,0.59
environment_only,sess_060,sess_060_w013,0,0.092874676,0,0.59
environment_only,sess_060,sess_060_w014,0,0.054286957,0,0.59
environment_only,sess_060,sess_060_w015,0,0.06579766,0,0.59
environment_only,sess_060,sess_060_w016,0,0.04661846,0,0.59
environment_only,sess_060,sess_060_w017,0,0.047970656,0,0.59
environment_only,sess_064,sess_064_w000,0,0.047512677,0,0.59
environment_only,sess_064,sess_064_w001,0,0.04169054,0,0.59
environment_only,sess_064,sess_064_w002,0,0.029970981,0,0.59
environment_only,sess_064,sess_064_w003,0,0.03694272,0,0.59
environment_only,sess_064,sess_064_w004,0,0.042966716,0,0.59
environment_only,sess_064,sess_064_w005,0,0.100367434,0,0.59
environment_only,sess_064,sess_064_w006,0,0.042755935,0,0.59
environment_only,sess_064,sess_064_w007,0,0.04941067,0,0.59
environment_only,sess_064,sess_064_w008,0,0.046027966,0,0.59
environment_only,sess_064,sess_064_w009,0,0.07234288,0,0.59
environment_only,sess_064,sess_064_w010,0,0.04553455,0,0.59
environment_only,sess_064,sess_064_w011,0,0.08840011,0,0.59
environment_only,sess_064,sess_064_w012,0,0.746761,1,0.59
environment_only,sess_064,sess_064_w013,0,0.045372825,0,0.59
environment_only,sess_064,sess_064_w014,0,0.022383021,0,0.59
environment_only,sess_064,sess_064_w015,0,0.045545924,0,0.59
environment_only,sess_064,sess_064_w016,0,0.052145015,0,0.59
environment_only,sess_064,sess_064_w017,0,0.03623195,0,0.59
environment_only,sess_067,sess_067_w000,0,0.232954,0,0.59
environment_only,sess_067,sess_067_w001,0,0.032612056,0,0.59
environment_only,sess_067,sess_067_w002,0,0.051687717,0,0.59
environment_only,sess_067,sess_067_w003,0,0.08815111,0,0.59
environment_only,sess_067,sess_067_w004,0,0.049304377,0,0.59
environment_only,sess_067,sess_067_w005,0,0.03510211,0,0.59
environment_only,sess_067,sess_067_w006,0,0.083424546,0,0.59
environment_only,sess_067,sess_067_w007,0,0.03554796,0,0.59
environment_only,sess_067,sess_067_w008,0,0.04009525,0,0.59
environment_only,sess_067,sess_067_w009,0,0.065910354,0,0.59
environment_only,sess_067,sess_067_w010,0,0.074997865,0,0.59
environment_only,sess_067,sess_067_w011,0,0.17936912,0,0.59
environment_only,sess_067,sess_067_w012,0,0.03802164,0,0.59
environment_only,sess_067,sess_067_w013,0,0.0519368,0,0.59
environment_only,sess_067,sess_067_w014,0,0.033439845,0,0.59
environment_only,sess_067,sess_067_w015,0,0.04846765,0,0.59
environment_only,sess_067,sess_067_w016,0,0.037253797,0,0.59
environment_only,sess_067,sess_067_w017,0,0.057144135,0,0.59
environment_only,sess_069,sess_069_w000,0,0.09060172,0,0.59
environment_only,sess_069,sess_069_w001,0,0.029420007,0,0.59
environment_only,sess_069,sess_069_w002,0,0.03572449,0,0.59
environment_only,sess_069,sess_069_w003,0,0.06477746,0,0.59
environment_only,sess_069,sess_069_w004,0,0.0477886,0,0.59
environment_only,sess_069,sess_069_w005,0,0.04414022,0,0.59
environment_only,sess_069,sess_069_w006,0,0.043711577,0,0.59
environment_only,sess_069,sess_069_w007,0,0.0956756,0,0.59
environment_only,sess_069,sess_069_w008,0,0.06358952,0,0.59
environment_only,sess_069,sess_069_w009,0,0.1046996,0,0.59
environment_only,sess_069,sess_069_w010,0,0.15872611,0,0.59
environment_only,sess_069,sess_069_w011,0,0.03635115,0,0.59
environment_only,sess_069,sess_069_w012,0,0.03655369,0,0.59
environment_only,sess_069,sess_069_w013,0,0.039941747,0,0.59
environment_only,sess_069,sess_069_w014,0,0.07466592,0,0.59
environment_only,sess_069,sess_069_w015,0,0.04949498,0,0.59
environment_only,sess_069,sess_069_w016,0,0.12913756,0,0.59
environment_only,sess_069,sess_069_w017,0,0.051786616,0,0.59
environment_only,sess_071,sess_071_w000,0,0.04518811,0,0.59
environment_only,sess_071,sess_071_w001,0,0.041908223,0,0.59
environment_only,sess_071,sess_071_w002,0,0.034867093,0,0.59
environment_only,sess_071,sess_071_w003,0,0.03804655,0,0.59
environment_only,sess_071,sess_071_w004,0,0.03946629,0,0.59
environment_only,sess_071,sess_071_w005,0,0.029118806,0,0.59
environment_only,sess_071,sess_071_w006,0,0.016588975,0,0.59
environment_only,sess_071,sess_071_w007,0,0.19322659,0,0.59
environment_only,sess_071,sess_071_w008,0,0.124538995,0,0.59
environment_only,sess_071,sess_071_w009,0,0.029118806,0,0.59
environment_only,sess_071,sess_071_w010,0,0.22086363,0,0.59
environment_only,sess_071,sess_071_w011,0,0.032640062,0,0.59
environment_only,sess_071,sess_071_w012,0,0.10101708,0,0.59
environment_only,sess_071,sess_071_w013,0,0.064545855,0,0.59
environment_only,sess_071,sess_071_w014,0,0.033776473,0,0.59
environment_only,sess_071,sess_071_w015,0,0.07466952,0,0.59
environment_only,sess_071,sess_071_w016,0,0.043819975,0,0.59
environment_only,sess_071,sess_071_w017,0,0.25948316,0,0.59
environment_only,sess_082,sess_082_w000,0,0.11121945,0,0.59
environment_only,sess_082,sess_082_w001,0,0.20614478,0,0.59
environment_only,sess_082,sess_082_w002,0,0.059061144,0,0.59
environment_only,sess_082,sess_082_w003,0,0.08638423,0,0.59
environment_only,sess_082,sess_082_w004,0,0.052613948,0,0.59
environment_only,sess_082,sess_082_w005,0,0.050007444,0,0.59
environment_only,sess_082,sess_082_w006,0,0.029990591,0,0.59
environment_only,sess_082,sess_082_w007,0,0.040727828,0,0.59
environment_only,sess_082,sess_082_w008,0,0.03872426,0,0.59
environment_only,sess_082,sess_082_w009,0,0.057926908,0,0.59
environment_only,sess_082,sess_082_w010,0,0.043834154,0,0.59
environment_only,sess_082,sess_082_w011,0,0.2385585,0,0.59
environment_only,sess_082,sess_082_w012,0,0.14034994,0,0.59
environment_only,sess_082,sess_082_w013,0,0.05259427,0,0.59
environment_only,sess_082,sess_082_w014,0,0.041873723,0,0.59
environment_only,sess_082,sess_082_w015,0,0.043682035,0,0.59
environment_only,sess_082,sess_082_w016,0,0.042258803,0,0.59
environment_only,sess_082,sess_082_w017,0,0.029118806,0,0.59
environment_only,sess_083,sess_083_w000,0,0.042258147,0,0.59
environment_only,sess_083,sess_083_w001,0,0.029118806,0,0.59
environment_only,sess_083,sess_083_w002,0,0.05226667,0,0.59
environment_only,sess_083,sess_083_w003,0,0.03629533,0,0.59
environment_only,sess_083,sess_083_w004,0,0.038082305,0,0.59
environment_only,sess_083,sess_083_w005,0,0.045024913,0,0.59
environment_only,sess_083,sess_083_w006,0,0.80968016,1,0.59
environment_only,sess_083,sess_083_w007,0,0.10595313,0,0.59
environment_only,sess_083,sess_083_w008,0,0.029118806,0,0.59
environment_only,sess_083,sess_083_w009,0,0.7904655,1,0.59
environment_only,sess_083,sess_083_w010,0,0.037219066,0,0.59
environment_only,sess_083,sess_083_w011,0,0.038268227,0,0.59
environment_only,sess_083,sess_083_w012,0,0.036955774,0,0.59
environment_only,sess_083,sess_083_w013,0,0.060817745,0,0.59
environment_only,sess_083,sess_083_w014,0,0.10334655,0,0.59
environment_only,sess_083,sess_083_w015,0,0.109243885,0,0.59
environment_only,sess_083,sess_083_w016,0,0.030917896,0,0.59
environment_only,sess_083,sess_083_w017,0,0.050677326,0,0.59
environment_only,sess_094,sess_094_w000,0,0.067423284,0,0.59
environment_only,sess_094,sess_094_w001,0,0.7970647,1,0.59
environment_only,sess_094,sess_094_w002,0,0.17531122,0,0.59
environment_only,sess_094,sess_094_w003,0,0.0776893,0,0.59
environment_only,sess_094,sess_094_w004,0,0.059640884,0,0.59
environment_only,sess_094,sess_094_w005,0,0.03378517,0,0.59
environment_only,sess_094,sess_094_w006,0,0.032325033,0,0.59
environment_only,sess_094,sess_094_w007,0,0.051829025,0,0.59
environment_only,sess_094,sess_094_w008,0,0.0392729,0,0.59
environment_only,sess_094,sess_094_w009,0,0.044982817,0,0.59
environment_only,sess_094,sess_094_w010,0,0.1820139,0,0.59
environment_only,sess_094,sess_094_w011,0,0.7744125,1,0.59
environment_only,sess_094,sess_094_w012,0,0.27900386,0,0.59
environment_only,sess_094,sess_094_w013,0,0.07696492,0,0.59
environment_only,sess_094,sess_094_w014,0,0.039071247,0,0.59
environment_only,sess_094,sess_094_w015,0,0.09766593,0,0.59
environment_only,sess_094,sess_094_w016,0,0.04091405,0,0.59
environment_only,sess_094,sess_094_w017,0,0.044474423,0,0.59
environment_only,sess_097,sess_097_w000,0,0.034145847,0,0.59
environment_only,sess_097,sess_097_w001,0,0.043325096,0,0.59
environment_only,sess_097,sess_097_w002,0,0.054742616,0,0.59
environment_only,sess_097,sess_097_w003,0,0.060389806,0,0.59
environment_only,sess_097,sess_097_w004,0,0.31233722,0,0.59
environment_only,sess_097,sess_097_w005,0,0.038650308,0,0.59
environment_only,sess_097,sess_097_w006,0,0.10272607,0,0.59
environment_only,sess_097,sess_097_w007,0,0.08673877,0,0.59
environment_only,sess_097,sess_097_w008,0,0.034786765,0,0.59
environment_only,sess_097,sess_097_w009,0,0.047957785,0,0.59
environment_only,sess_097,sess_097_w010,0,0.031004477,0,0.59
environment_only,sess_097,sess_097_w011,0,0.03104896,0,0.59
environment_only,sess_097,sess_097_w012,0,0.030923093,0,0.59
environment_only,sess_097,sess_097_w013,0,0.960728,1,0.59
environment_only,sess_097,sess_097_w014,0,0.06367588,0,0.59
environment_only,sess_097,sess_097_w015,0,0.025382344,0,0.59
environment_only,sess_097,sess_097_w016,0,0.067544304,0,0.59
environment_only,sess_097,sess_097_w017,0,0.14459623,0,0.59
environment_only,sess_104,sess_104_w000,0,0.0742144,0,0.59
environment_only,sess_104,sess_104_w001,0,0.032068565,0,0.59
environment_only,sess_104,sess_104_w002,0,0.029118806,0,0.59
environment_only,sess_104,sess_104_w003,0,0.05587349,0,0.59
environment_only,sess_104,sess_104_w004,0,0.040949233,0,0.59
environment_only,sess_104,sess_104_w005,0,0.045378283,0,0.59
environment_only,sess_104,sess_104_w006,1,0.99597895,1,0.59
environment_only,sess_104,sess_104_w007,1,0.99999857,1,0.59
environment_only,sess_104,sess_104_w008,1,0.9990748,1,0.59
environment_only,sess_104,sess_104_w009,1,0.99913436,1,0.59
environment_only,sess_104,sess_104_w010,1,0.9983771,1,0.59
environment_only,sess_104,sess_104_w011,1,0.99999917,1,0.59
environment_only,sess_104,sess_104_w012,1,0.9986632,1,0.59
environment_only,sess_104,sess_104_w013,1,0.9996184,1,0.59
environment_only,sess_104,sess_104_w014,1,0.9995937,1,0.59
environment_only,sess_104,sess_104_w015,0,0.08585245,0,0.59
environment_only,sess_104,sess_104_w016,0,0.065060556,0,0.59
environment_only,sess_104,sess_104_w017,0,0.02977791,0,0.59
environment_only,sess_121,sess_121_w000,0,0.039615657,0,0.59
environment_only,sess_121,sess_121_w001,0,0.03927173,0,0.59
environment_only,sess_121,sess_121_w002,0,0.03656273,0,0.59
environment_only,sess_121,sess_121_w003,0,0.014767199,0,0.59
environment_only,sess_121,sess_121_w004,0,0.036573347,0,0.59
environment_only,sess_121,sess_121_w005,0,0.048744313,0,0.59
environment_only,sess_121,sess_121_w006,1,0.9999783,1,0.59
environment_only,sess_121,sess_121_w007,1,0.9999609,1,0.59
environment_only,sess_121,sess_121_w008,1,0.8379821,1,0.59
environment_only,sess_121,sess_121_w009,1,0.99761176,1,0.59
environment_only,sess_121,sess_121_w010,1,0.99701345,1,0.59
environment_only,sess_121,sess_121_w011,1,0.999833,1,0.59
environment_only,sess_121,sess_121_w012,1,0.9993711,1,0.59
environment_only,sess_121,sess_121_w013,1,0.9957373,1,0.59
environment_only,sess_121,sess_121_w014,1,0.9867214,1,0.59
environment_only,sess_121,sess_121_w015,0,0.054270722,0,0.59
environment_only,sess_121,sess_121_w016,0,0.79039145,1,0.59
environment_only,sess_121,sess_121_w017,0,0.046350997,0,0.59
environment_only,sess_124,sess_124_w000,0,0.043688938,0,0.59
environment_only,sess_124,sess_124_w001,0,0.03883723,0,0.59
environment_only,sess_124,sess_124_w002,0,0.075764455,0,0.59
environment_only,sess_124,sess_124_w003,0,0.7857139,1,0.59
