window_id,session_id,timestamp_start,timestamp_end,fixation_duration_mean,fixation_count,saccade_velocity_mean,gaze_deviation,gaze_confidence,head_yaw,head_pitch,cursor_velocity_mean,cursor_velocity_std,click_frequency,keystroke_frequency,idle_fraction,tab_switch_count,velocity_spike_ratio,phone_detected,phone_confidence,notes_detected,extra_person_count,suspicious_objects_count,label,cheating_type,split
sess_000_w013,sess_000,130,140,2.295405295943847,5,174.06520096983328,0.1361601704141691,0.9494167357730136,-3.7303666262443245,-5.88482742343958,116.8464448576076,20.050384284423508,0.20497107376098406,1.8172270607436336,0.25586110457209893,0,0.06882546578132231,0,0.005641378488205607,0,0,0,0,none,train
sess_000_w014,sess_000,140,150,2.148949125646488,4,180.25582652548968,0.09941488090361132,0.9537828448347209,-7.589507929954631,1.8416222850323916,101.54598966686008,61.11317641616252,0.5030272769148957,1.2283889662558984,0.18514617120827473,0,0.03783004222872974,0,0.022809918677350327,0,0,0,0,none,train
sess_000_w015,sess_000,150,160,1.6131901440538219,3,165.26588107639472,0.10548806291063073,0.9607104645789514,-2.771638381042617,0.6987996262997522,129.2189856262983,48.1286211883896,0.49444432628854185,0.868401995631171,0.10518551678424243,0,0.00424656776136436,0,0.0077942989571814555,0,0,0,0,none,train
sess_000_w016,sess_000,160,170,1.5992391815456362,9,209.04843294366935,0.07282325606390735,0.9756192413320356,-1.08416184915417,-3.8392840487251334,177.3695291951991,50.65227082546918,0.1311932349797178,1.0212905952840368,0.24639383374228593,0,0.01606679061572956,0,0.026241198170521552,0,0,0,0,none,train
sess_000_w017,sess_000,170,180,1.988503652779284,3,204.3779933354438,0.07558827855493584,0.9252350840962246,-1.2855433666119738,-0.7612056371731271,103.08826341588076,31.777796044335687,0.4365530817237869,1.297986628443489,0.10944454597030961,0,0.05118218405229055,0,0.028725415914304796,0,0,0,0,none,train
sess_001_w000,sess_001,0,10,2.146306301522677,9,168.06545673561698,0.07093027273771077,0.9498631151302911,-2.7293704044806155,-2.144586456607439,158.13414677942745,47.708631014640396,0.4739029725700608,1.2355492024526975,0.034351202202233394,0,0.023117261729645205,0,0.02224092481810417,0,0,0,0,none,train
sess_001_w001,sess_001,10,20,1.8037777202345384,8,177.22670160926225,0.10928927379443308,0.9064145162278291,3.1360256436566734,-2.4731718747623104,79.34826133446202,50.32600404017977,0.12848030125059762,0.43491739317431233,0.17899811670442417,0,0.02203170657303284,0,0.024919191715065056,0,0,0,0,none,train
sess_001_w002,sess_001,20,30,1.4039300378938073,3,225.78646914635885,0.11538320362163862,0.9359247304368589,-6.85253811636351,2.061617122496239,116.56380464242146,52.378163119734616,0.16083585118084498,0.9602499908184908,0.15041949597745466,0,0.040939611875294844,0,0.016869762917835596,0,0,0,0,none,train
sess_001_w003,sess_001,30,40,1.3202629582387553,7,186.0583421520778,0.14142196763390713,0.9534458440464169,6.205051418931884,-1.490081291278075,154.59735559285366,50.26579846552078,0.4249132198762227,0.791846701095138,0.12847244496568397,0,0.05290751899170295,0,0.03368631557532349,0,0,0,0,none,train
sess_001_w004,sess_001,40,50,1.5105229618259688,1,197.15128649996097,0.11175273460548762,0.8972378154073065,-4.7330340506631,-8.117696533280302,111.91779496666327,47.17542255795962,0.6253535578144043,1.22963791216791,0.28028924364570335,0,0.012397970835702172,0,0.019852817413650633,0,0,0,0,none,train
sess_001_w005,sess_001,50,60,2.038921628908898,7,152.4687023788222,0.09463019824769882,0.972421040948354,-1.1627692321241727,4.165277825864417,110.41919977399026,35.53316529309333,0.3286492978047097,0.8738003706846045,0.10527796054129145,0,0.037859392800908845,0,0.00964757677580626,0,0,0,0,none,train
sess_001_w006,sess_001,60,70,2.7570805557222546,2,248.1273264446691,0.627188348603581,0.916370805806066,33.5135426460051,-19.962909780284416,18.953817416135305,19.63603521239883,0.07263600818312393,0.07719459808763758,1.0,0,0.016892757353828062,0,0.0,0,1,0,1,external_assistance,train
sess_001_w007,sess_001,70,80,2.698780653849165,1,188.47219662548127,0.6777103138568243,0.7409651323362767,25.28620559567826,-7.251014749564631,15.415971784138927,15.635859614540308,0.17618937050969044,0.0,0.5784241229531172,0,0.010954581162129287,0,0.0,0,1,0,1,external_assistance,train
sess_001_w008,sess_001,80,90,3.050475901951673,2,317.1325473575877,0.8030712452608848,0.890531180555956,24.920273586833826,-3.160446888879793,31.160524614714273,8.10972638937389,0.17615620386348288,0.2538910043684659,0.5444130768510315,0,0.018096613219163917,0,0.0,0,1,0,1,external_assistance,train
sess_001_w009,sess_001,90,100,2.4995053972921943,5,237.03201614213984,0.452403614631726,0.7810299692988243,19.07606075761131,-21.91192615743853,30.727824419172403,8.352399068711698,0.11352284128899195,0.19497618905508632,0.6641577929700385,0,0.010924363379584022,0,0.0,0,1,0,1,external_assistance,train
sess_001_w010,sess_001,100,110,2.7385829355453337,4,365.3234735495454,0.6899518210582525,0.7590612067417744,19.35442996730425,-23.016373789029874,34.19636024680064,0.0,0.07706903615285006,0.1693283600678183,0.4713564200245012,0,0.027977363145786346,0,0.0,0,1,0,1,external_assistance,train
sess_001_w011,sess_001,110,120,2.288686617128094,2,336.0645599421957,0.42093799520740716,0.7892355564616139,35.0629280921444,-19.61513495618519,42.535381680977125,5.962345162739055,0.12649020889576415,0.34415686206579005,0.3292533249809066,0,0.012031047445295233,0,0.0,0,1,0,1,external_assistance,train
sess_001_w012,sess_001,120,130,3.6616577017444323,5,307.8172768374204,0.5629884681209351,0.8075458211686336,36.67782061659807,-12.964633253590295,35.064039931128036,11.704984271020262,0.07561968879637533,0.1567441812180379,0.7591678213567444,0,0.01579015519179737,0,0.0,0,1,0,1,external_assistance,train
sess_001_w013,sess_001,130,140,3.4318198855171307,4,444.5240479187263,0.44853804692739424,0.6415736073899289,35.51593040671666,-21.748359697963764,6.296220948847093,15.128427349151448,0.08804106669849157,0.2823104975745007,0.8338616229722816,0,0.020956204458893925,0,0.0,0,1,0,1,external_assistance,train
sess_001_w014,sess_001,140,150,2.4921472464656125,3,337.21647567345786,0.6264067174504159,0.9197861644185379,34.6592200795959,-14.343561030777618,22.689074641182785,18.230564469434444,0.04543047813532648,0.1182998560739106,0.9264656968689435,0,0.02402034480046922,0,0.0,0,1,0,1,external_assistance,train
sess_001_w015,sess_001,150,160,1.6957419798681135,6,200.7284671146317,0.10270965849936056,0.9223350402746712,3.4784236804226407,2.066913576414853,132.40304709671102,58.76795812558066,0.28393162013446405,0.7021381186754332,0.007702380087657695,0,0.06992088622978367,0,0.021805308418054316,0,0,0,0,none,train
sess_001_w016,sess_001,160,170,2.593071475019565,7,186.25609831434122,0.045807367155298824,0.9097566452660091,7.547312448496947,-1.4483499442845273,123.00286327739094,39.0977233594379,0.5171609901424679,2.2154764406949945,0.1919162133686235,0,0.036839842028420215,0,0.0157311893005258,0,0,0,0,none,train
sess_001_w017,sess_001,170,180,1.4963686874219497,7,138.62858320335576,0.07262770807742167,0.9418182929075698,-10.787546571766287,-2.1628845995534367,113.07196409373967,46.96206364813418,0.6773434142418018,1.650626011819103,0.12848890475561356,0,0.017869481825166594,0,0.020006991175571746,0,0,0,0,none,train
sess_002_w000,sess_002,0,10,1.8474767942860102,5,244.24817099225834,0.04678686636199936,0.9916574680712086,-10.637405428197491,-8.23512996475683,82.78079766937287,28.224716347250634,0.43055526972082747,1.315936905667387,0.12961429853021084,0,0.011849766105643575,0,0.012221833124091247,0,0,0,0,none,val
sess_002_w001,sess_002,10,20,1.4668272463602514,3,223.80676108559055,0.10165016192129706,0.916128446863483,-2.0980810651190946,-0.5318763163162459,83.33616573324164,47.12998430172388,0.36395119027627976,1.050071676980161,0.20687679745627932,0,0.048885266229720795,0,0.03646397242679973,0,0,0,0,none,val
sess_002_w002,sess_002,20,30,1.4978731907081217,3,138.25552069829,0.13294060802788155,0.9127549630715263,-3.2652216362193824,1.9472995248464793,67.40678859185354,47.563515692873814,0.18804634819873342,1.6986778946118348,0.0,0,0.04422034934405237,0,0.019032868881296076,0,0,0,0,none,val
sess_002_w003,sess_002,30,40,1.6365242739573151,6,189.97840285880176,0.1446571861529922,0.9701677185324131,-2.4914180124051337,-3.2544291020278155,81.34657860728026,41.008174222540525,0.15556105210355095,1.4207454621238003,0.3104459236511963,0,0.054351831595861,0,0.022560297343138757,0,0,0,0,none,val
sess_002_w004,sess_002,40,50,2.0948072951836543,7,192.94147551172807,0.05822768560539603,0.9556030029343123,-3.02153172941329,-3.834553408975845,77.80016709455333,30.767667538890958,0.19724730915754998,0.8096506988090668,0.23429134372862714,0,0.08162629313530284,0,0.016954463615127424,0,0,0,0,none,val
sess_002_w005,sess_002,50,60,1.8285962420843158,2,184.47591991372414,0.06273086521286678,0.9536602944393608,10.240338153075179,-2.2881796991739494,154.47819978857027,32.96823574874112,0.39475172642545575,1.908320254254204,0.0998426353769786,0,0.07624897115993857,0,0.024997376201121104,0,0,0,0,none,val
sess_002_w006,sess_002,60,70,3.626076087496441,3,240.83912665175566,0.5160632171486986,0.9051654942421359,26.196056688870694,-8.46641185829144,39.279929395648985,25.29014890723681,0.1531104925456856,0.15462556914635583,0.7949412450690198,0,0.004734481383022536,0,0.0,1,0,1,1,notes,val
sess_002_w007,sess_002,70,80,3.1536760741297725,2,345.77709314795516,0.5811531530744667,0.8417263069756298,12.232514241796906,-23.6484523232661,45.797292799993556,14.68355876914676,0.13407503486863123,0.20283183761304613,0.7044634209243618,0,0.029382838059759976,0,0.0,1,0,1,1,notes,val
sess_002_w008,sess_002,80,90,2.787164217426101,0,235.69040465813242,0.6251550015276017,0.7366012100618289,37.77926829238165,-17.088218025974363,32.02477081229533,18.30056317315298,0.0035157701842921385,0.13494151584431432,0.8565318863929829,0,0.028677650241708885,0,0.0,1,0,1,1,notes,val
sess_002_w009,sess_002,90,100,3.426425764316173,2,324.9370393565255,0.7098220562598028,0.7786169239919701,39.0934744018558,3.391184988954002,24.557421593405113,11.435979828793826,0.17266922385588507,0.3579572145730713,0.6215709959270097,0,0.015798131829041426,0,0.0,1,0,1,1,notes,val
sess_002_w010,sess_002,100,110,2.9745723129115946,2,203.97930193354637,0.3688906252530439,0.7343537536258266,31.82623236457146,-16.32578442517292,17.616227354738086,33.47778204324949,0.06680515432266672,0.3167102914383636,0.9431662836681572,0,0.004300396623426569,0,0.0,1,0,1,1,notes,val
sess_002_w011,sess_002,110,120,3.2591703712588544,1,353.3226090084145,0.4565694255365075,0.7803224762938823,23.318851043747063,-17.987194147012556,12.396446894818123,21.367252038779792,0.15242654692538005,0.23436185895352174,0.64351710234666,0,0.01294789263670219,0,0.0,1,0,1,1,notes,val
sess_002_w012,sess_002,120,130,2.637103949658843,3,298.2478984940383,0.6375700564234437,0.8634799282231473,35.83609653905471,-21.804451669297563,31.57102947957196,1.011624120339789,0.03713298497855777,0.28841008365591797,0.5573974312892009,0,0.01159091201952145,0,0.0,1,0,1,1,notes,val
sess_002_w013,sess_002,130,140,3.1933775403599607,2,319.01462623563486,0.7282589910172126,1.0,19.691312270796793,-18.915515540145776,45.66241315603608,20.45513191701049,0.1923353662868017,0.25839281853259644,0.6461061863819411,0,0.025906548306923093,0,0.0,1,0,1,1,notes,val
sess_002_w014,sess_002,140,150,4.086962864466327,8,297.7805978841622,0.42496615190811005,0.7648367743135707,29.949555175615252,-11.653979561711997,36.00618043857655,13.194290819445335,0.10017073755892053,0.281775269587605,0.4765910410526041,0,0.02024642098428584,0,0.0,1,0,1,1,notes,val
sess_002_w015,sess_002,150,160,1.826986844438037,8,195.19741274291349,0.08559827369469075,0.9366069915634841,0.7763599715932303,1.220895249579316,89.20454101766819,41.32969674146876,0.29498187775912404,1.678018651569937,0.02814504761729801,0,0.04734204533576135,0,0.014741946126870433,0,0,0,0,none,val
sess_002_w016,sess_002,160,170,1.7606884779003014,7,129.11899398436242,0.09945909004162884,0.9796192669776987,4.487412757707394,1.9316314740766387,113.32761664633303,28.530413712665606,0.3828114549538047,1.4533070009214304,0.051819217526331396,0,0.07320273906896485,0,0.019544139836445023,0,0,0,0,none,val
sess_002_w017,sess_002,170,180,1.8730018347968076,3,148.7115143952389,0.12331293812219779,0.9475354646482229,4.4691833263525105,-0.9718239608668875,133.70259657461352,45.69767280232204,0.46715628400259723,1.4570891039470175,0.2563322024105945,0,0.06498403534975067,0,0.024914045670194975,0,0,0,0,none,val
sess_003_w000,sess_003,0,10,1.4907847491595432,5,178.75583725877289,0.032257860575111354,0.9669410318760846,-2.538420141173427,0.9872567100440679,111.69303480610866,39.74610953615513,0.37404476819546234,0.9247361239598909,0.3477823569818128,0,0.03008267643985431,0,0.02785800158650832,0,0,0,0,none,test
sess_003_w001,sess_003,10,20,1.9276372685354894,3,179.9099365227358,0.04524905932422372,0.9951019490530145,3.5094491623026856,-2.662892521488992,120.80657516983592,42.08382807947552,0.09373976973635645,1.1011290469917612,0.09544126016017611,0,0.03641976065765029,0,0.01268122914369783,0,0,0,0,none,test
sess_003_w002,sess_003,20,30,1.85862308549899,4,153.43418056459745,0.12198066309758007,0.977739010487383,0.2385214796806965,-3.9408103331167217,140.9466994084077,43.934853854217494,0.5342789830041599,1.4540687206727878,0.2339642172255468,0,0.029295295768788643,0,0.02114533366215464,0,0,0,0,none,test
sess_003_w003,sess_003,30,40,2.0850436412996496,6,163.71454990963878,0.06548342497837036,0.9403895807541703,1.6966637856076656,-0.43149353589350126,102.78899988184263,39.756454077390174,0.7213405537917796,1.8910172680402846,0.18490589357392256,0,0.01744345558997388,0,0.025642773880267363,0,0,0,0,none,test
sess_003_w004,sess_003,40,50,1.649323285141763,4,185.28987425950984,0.06550440613101878,0.9972196028987009,-4.903062652009365,-6.393124640629461,126.73355455679916,50.470983026121544,0.6525891537186803,1.016446294852424,0.23629446667450366,0,0.039229830609985854,0,0.0036704771945801663,0,0,0,0,none,test
sess_003_w005,sess_003,50,60,1.6281694726354423,9,188.09500319014865,0.07125530063019529,0.9004852636988671,-0.20169140688595077,-2.4701911946675774,151.8720452962536,17.655735576857975,0.4352799743282052,0.737772780757713,0.17553786737564372,0,0.014106370485581884,0,0.03160826787378519,0,0,0,0,none,test
sess_003_w006,sess_003,60,70,2.825839038950487,3,340.79023290384293,0.5615232836590384,0.7173606220649144,34.9626681944714,-18.9500526652905,6.651271520103734,11.575078712272699,0.17503798953171557,0.2850221742113493,0.6477021798388211,0,0.01650742295681571,1,0.8607018969269571,0,0,1,1,phone,test
sess_003_w007,sess_003,70,80,4.861398386848673,5,315.7039244351562,0.5444166645235238,0.8782103634909584,25.519458858072994,-9.138879382275366,28.789251298371266,15.629081522528725,8.996577339462353e-05,0.29163276747024813,0.7519732713846988,0,0.029980101098596522,1,0.7062246773083787,0,0,1,1,phone,test
sess_003_w008,sess_003,80,90,4.870699763824582,1,311.6246223106896,0.7162274225106275,0.7368075258299575,31.127739050625696,-23.42732450538925,20.643465589562922,30.31225083093429,0.09046587996183267,0.2217432873179723,0.8305101596033131,0,0.024956818879726048,1,0.8890251343086146,0,0,1,1,phone,test
sess_003_w009,sess_003,90,100,3.4919688019729804,4,331.8539594103429,0.6173842652379619,0.7338671593457867,31.68407960942365,-23.71674478635722,54.46688778422808,8.826973420664974,0.11483141598380878,0.3005142573278018,0.6621429934803325,0,0.023406000190998585,1,0.9661108929514031,0,0,1,1,phone,test
sess_003_w010,sess_003,100,110,3.651522390314613,5,341.33303778046115,0.7434634792563062,0.7990880060035901,26.20499958789301,-23.22939466503267,10.829661248454357,1.8500742752955386,0.05574182505000762,0.3552561815489642,0.4670909398275943,0,0.01696464014422802,1,0.8024112805812306,0,0,1,1,phone,test
sess_003_w011,sess_003,110,120,2.7192208295973113,1,385.3798919009877,0.7800967181274351,0.6400723417555249,18.17007669648877,-14.52686302182062,46.89175539023071,11.3660457987739,0.09900323023770949,0.08432557749480514,0.47008062216064816,0,0.03445384689582934,1,0.7705558075664238,0,0,1,1,phone,test
sess_003_w012,sess_003,120,130,5.062895206737253,4,363.50908396290447,0.6638392884680148,0.8424953139175501,26.042011039518762,-15.50074502319618,18.690531166999854,12.754599385065807,0.015352159290230732,0.19016603732052503,0.5517113339273624,0,0.00896410682784229,1,0.8907936490692087,0,0,1,1,phone,test
sess_003_w013,sess_003,130,140,4.3136018290756795,3,261.0507563877014,0.5163050275004464,0.8640041679219641,15.316555451363648,-14.156995950832322,9.989617576226934,10.18905884839029,0.11598909670712686,0.04070062664683308,0.7660712106940598,0,0.01980362201073319,1,0.9131493972650289,0,0,1,1,phone,test
sess_003_w014,sess_003,140,150,3.3791313072517295,0,401.84842579843064,0.6207941999869914,0.8311372326915922,37.061533956705915,-11.928227579625101,25.740872836761977,18.20953773061512,0.12498185505629787,0.0703624080736158,0.8724129592395572,0,0.01699095980638641,1,0.8634806065896742,0,0,1,1,phone,test
sess_003_w015,sess_003,150,160,2.025412796122784,6,159.11632366850606,0.14435447383320166,0.9143720474291146,1.23928284090811,-0.09866935720370451,132.41397292354495,38.147123411222914,0.3805268950399861,1.2175245887916437,0.1382398398697209,0,0.00926104079947359,0,0.022677512243644622,0,0,0,0,none,test
sess_003_w016,sess_003,160,170,2.2378480810150565,9,137.86722653095148,0.08908056046987958,0.933975549509357,-6.492183573862982,-0.3099636124849283,86.97662151489945,32.88701375239462,0.3120153880655922,1.1209859097212127,0.08927676422330813,0,0.04066917541984605,0,0.022337859117907477,0,0,0,0,none,test
sess_003_w017,sess_003,170,180,1.3332313061389118,11,193.95817281304306,0.08228016174237235,0.966162679773391,-3.682694372317465,-1.491917527891766,77.58856509285059,38.887739386513,0.2644138537802816,0.9057880229640933,0.24888745401683499,0,0.029321817973664004,0,0.005928559737850836,0,0,0,0,none,test
sess_004_w000,sess_004,0,10,1.8218990267920072,5,199.50195449291456,0.09511208138637277,0.9674718787995218,-4.282377352942408,-4.669238305359706,98.87136875426432,37.611192521334026,0.4130779606309646,1.4832356487426706,0.08215210405286145,0,0.007979614045964957,0,0.02388578604530964,0,0,0,0,none,train
sess_004_w001,sess_004,10,20,2.5478998552298373,9,186.6848078517976,0.08965093418588041,0.9299572863907085,3.9681693981460913,-2.5248792700862257,97.32764521521466,45.365098435704034,0.26522980273134444,1.2112724629476512,0.1492704802684637,0,0.035497069452999575,0,0.021975789220514078,0,0,0,0,none,train
sess_004_w002,sess_004,20,30,2.539463290757305,5,172.4964928901877,0.095232730109345,0.9516196525533738,-7.2096356299768685,-3.939588563577313,33.35186384421826,42.93269314133503,0.4424949127660236,0.8826872424665306,0.19320901693465015,0,0.014350027577569553,0,0.01786557129069792,0,0,0,0,none,train
sess_004_w003,sess_004,30,40,2.2472178410549857,3,164.6649334114765,0.07092590940535615,0.938354695443763,0.6816648895019508,-1.5182780568504062,120.09138060460243,44.369381697463496,0.5785969412179512,1.5798216541765295,0.03120816252400771,0,0.019120543200034836,0,0.017910395126679694,0,0,0,0,none,train
sess_004_w004,sess_004,40,50,1.7614477557432584,6,204.73423595705327,0.06270468797819842,0.8722687312356526,-2.184977793009931,-0.8245879837923604,75.63265293677614,41.83359919779156,0.3977035226240507,1.4317165998404353,0.15956642947313227,0,0.02053862118236889,0,0.008069400450897638,0,0,0,0,none,train
sess_004_w005,sess_004,50,60,1.7879734462030341,10,164.8596115065784,0.13478029140640807,0.970337776140178,-1.9516456325828107,4.4719246397965104,101.82855230989985,47.42095372009307,0.4448938870609738,1.7206965157595193,0.2749208957381482,0,0.016174197214243877,0,0.020626853968868732,0,0,0,0,none,train
sess_004_w006,sess_004,60,70,1.8265940092194037,2,223.05321514212426,0.06904035346063674,0.9555404091759472,-5.388505158118786,-4.914842115531955,156.01241723833277,33.43105721028604,0.2429633525977091,1.4146611010109145,0.24485633237303975,0,0.05437906621330134,0,0.026071311007836183,0,0,0,0,none,train
sess_004_w007,sess_004,70,80,2.1933476658954314,6,163.9120442404964,0.10783520384243711,0.9517103937469125,1.0743691154530277,2.5854052792375946,135.23507268868872,45.38296079049633,0.5608761005964703,1.054018908182846,0.08286322661287948,0,0.028104474908886755,0,0.007187023265231452,0,0,0,0,none,train
sess_004_w008,sess_004,80,90,1.2786810734846124,6,131.30291216697094,0.10581420465079236,0.9325076768429318,-0.668486855145646,-1.1522601485351012,112.5392662144936,56.07345576019993,0.47364624274573774,1.493951114419927,0.20303050149339302,0,0.0634694771497065,0,0.023262746708466855,0,0,0,0,none,train
sess_004_w009,sess_004,90,100,1.8090934972483028,3,200.3172356410999,0.0973373154137453,0.9509143655079699,-5.967744585885499,-0.5166697577491446,141.70840857533338,63.0041008544697,0.5613149594657557,0.44032944483381287,0.15627435192149142,0,0.05506683242209065,0,0.023811583848827776,0,0,0,0,none,train
sess_004_w010,sess_004,100,110,2.1869258262248237,2,196.82953378174895,0.10485363547085319,0.9221986069252345,5.151929895207753,-3.26843588325663,127.81988499451222,25.994920397250567,0.5079755936307085,1.778601574378631,0.10882867606254823,0,0.017795532269808005,0,0.018659828333270824,0,0,0,0,none,train
sess_004_w011,sess_004,110,120,1.8044064584187591,5,157.81269555494748,0.06687625099029769,0.9716714407348331,-1.491332608367068,3.1808915537002154,108.01091443156193,42.24684725751886,0.5398886247809636,0.6326537068267872,0.009135295041537927,0,0.06333097181954012,0,0.01427002195009054,0,0,0,0,none,train
sess_004_w012,sess_004,120,130,1.8543349530633182,6,159.10594662447727,0.11072187577434386,0.9677758084760355,3.113444304666551,-3.6535571489856,95.45403349733078,39.96625542589048,0.37447230662126074,1.01870878026909,0.20571099579653723,0,0.05910610417141021,0,0.0,0,0,0,0,none,train
sess_004_w013,sess_004,130,140,2.0402809918888387,3,192.0014895021671,0.039036139334234596,0.9556954350863739,2.307032264772288,3.5854173510088945,87.6992949232461,36.50387813222196,0.4392494459044719,1.6589637320766424,0.12566208950625488,0,0.07769172611869218,0,0.03543243528272189,0,0,0,0,none,train
sess_004_w014,sess_004,140,150,1.6533451734641178,2,152.00956416777473,0.06416669407262182,0.9731431697574747,-7.583859365229157,-1.4891049135128174,150.98891841458416,38.05054791571042,0.344675465561119,1.3607085130234293,0.1346311157822848,0,0.06780999562481493,0,0.01972485094949364,0,0,0,0,none,train
sess_004_w015,sess_004,150,160,2.331675479000923,6,188.83707264871666,0.08364515034205147,0.9207087418614988,-3.569823357427614,-0.9349326367354507,113.36660714134494,31.59718569342871,0.26157547154097505,1.0784676608055137,0.2754483835774568,0,0.03957265411303128,0,0.012527883208521766,0,0,0,0,none,train
sess_004_w016,sess_004,160,170,1.0727279219181176,5,202.10113490902626,0.03312362429340372,0.9341284196796111,3.1770587184873085,-5.762868269507749,128.8067379649989,26.43418195376595,0.469964497365029,1.1857434070810065,0.020789454727559248,0,0.06329478708914343,0,0.01573242883117646,0,0,0,0,none,train
sess_004_w017,sess_004,170,180,1.6374495036994074,7,189.4870514291377,0.1343451443778055,0.9475205664488543,-3.3160676786334506,-5.799021516877112,118.26048157703298,35.516197809461175,0.7015013933950003,1.9079449682707865,0.06725017376611216,0,0.04041587415350816,0,0.012719970587708657,0,0,0,0,none,train
